question_id,scene_id,image_path,question_type,question,choice_a,choice_b,choice_c,choice_d,answer_label,difficulty,visibility,layout_family,ood_axis,trace_best_quadrant,trace_contamination_quadrant,trace_usable_holes,trace_crack_orientation,trace_dominant_ice,trace_fiducial_count
raw_q_b60dc389579b3d,raw_grid_00166,images/raw_grid_00166.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,C,medium,crowded,square,ice_rings,lower_left,upper_left,0,none,thick,2
raw_q_b3e65442643f13,raw_grid_00166,images/raw_grid_00166.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,medium,crowded,square,ice_rings,lower_left,upper_left,0,none,thick,2
raw_q_b706b5ceb8e9b7,raw_grid_00167,images/raw_grid_00167.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,easy,clear,square,carbon_shadow,lower_left,lower_right,0,none,thick,2
raw_q_c8ec5643be4d1d,raw_grid_00167,images/raw_grid_00167.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,easy,clear,square,carbon_shadow,lower_left,lower_right,0,none,thick,2
raw_q_83fbb4eaaded8a,raw_grid_00167,images/raw_grid_00167.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,C,easy,clear,square,carbon_shadow,lower_left,lower_right,0,none,thick,2
raw_q_4898c8eba82345,raw_grid_00168,images/raw_grid_00168.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,hard,frosty,offset,ice_rings,lower_left,lower_left,0,vertical,thick,3
raw_q_b65ec8d7386e92,raw_grid_00168,images/raw_grid_00168.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,C,hard,frosty,offset,ice_rings,lower_left,lower_left,0,vertical,thick,3
raw_q_ea4e62485ebd9b,raw_grid_00168,images/raw_grid_00168.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,C,hard,frosty,offset,ice_rings,lower_left,lower_left,0,vertical,thick,3
raw_q_277df5a3934bf0,raw_grid_00169,images/raw_grid_00169.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,easy,clear,square,standard,lower_right,lower_left,14,none,thin,1
raw_q_0cce27bddbd72a,raw_grid_00169,images/raw_grid_00169.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,C,easy,clear,square,standard,lower_right,lower_left,14,none,thin,1
raw_q_abb1eb64e11dd9,raw_grid_00169,images/raw_grid_00169.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,B,easy,clear,square,standard,lower_right,lower_left,14,none,thin,1
raw_q_9ad36bed815eae,raw_grid_00170,images/raw_grid_00170.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,hard,low_dose,offset,standard,lower_left,lower_left,0,vertical,thick,2
raw_q_3eaf5708e6c481,raw_grid_00170,images/raw_grid_00170.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,C,hard,low_dose,offset,standard,lower_left,lower_left,0,vertical,thick,2
raw_q_0364b7c92db735,raw_grid_00170,images/raw_grid_00170.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,C,hard,low_dose,offset,standard,lower_left,lower_left,0,vertical,thick,2
raw_q_7e7df6820d55c8,raw_grid_00171,images/raw_grid_00171.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,medium,crowded,compressed,ice_rings,lower_left,upper_right,10,diagonal,thin,3
raw_q_618346c8db497c,raw_grid_00171,images/raw_grid_00171.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,medium,crowded,compressed,ice_rings,lower_left,upper_right,10,diagonal,thin,3
raw_q_b118269a23c88a,raw_grid_00171,images/raw_grid_00171.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,A,medium,crowded,compressed,ice_rings,lower_left,upper_right,10,diagonal,thin,3
raw_q_2b06ec7e28bb1b,raw_grid_00172,images/raw_grid_00172.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,easy,frosty,square,carbon_shadow,lower_left,upper_right,14,diagonal,thin,1
raw_q_3a0b88c17c61da,raw_grid_00172,images/raw_grid_00172.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,easy,frosty,square,carbon_shadow,lower_left,upper_right,14,diagonal,thin,1
raw_q_e24281b250b00b,raw_grid_00172,images/raw_grid_00172.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,easy,frosty,square,carbon_shadow,lower_left,upper_right,14,diagonal,thin,1
raw_q_ef12108f908042,raw_grid_00173,images/raw_grid_00173.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,D,easy,clear,offset,standard,upper_right,lower_right,11,diagonal,medium,3
raw_q_944cd166d5c8ef,raw_grid_00173,images/raw_grid_00173.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,easy,clear,offset,standard,upper_right,lower_right,11,diagonal,medium,3
raw_q_273e161f06c0e6,raw_grid_00173,images/raw_grid_00173.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,easy,clear,offset,standard,upper_right,lower_right,11,diagonal,medium,3
raw_q_3e0dd3a2a94346,raw_grid_00174,images/raw_grid_00174.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,hard,frosty,compressed,standard,lower_left,upper_right,11,none,medium,3
raw_q_0b9c33a696e8a7,raw_grid_00174,images/raw_grid_00174.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,hard,frosty,compressed,standard,lower_left,upper_right,11,none,medium,3
raw_q_668b8ee49c010e,raw_grid_00174,images/raw_grid_00174.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,hard,frosty,compressed,standard,lower_left,upper_right,11,none,medium,3
raw_q_840df7689a7eb7,raw_grid_00175,images/raw_grid_00175.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,easy,clear,square,standard,lower_left,upper_right,0,none,thick,3
raw_q_ad748db0d776d6,raw_grid_00175,images/raw_grid_00175.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,easy,clear,square,standard,lower_left,upper_right,0,none,thick,3
raw_q_23e78506273c3e,raw_grid_00175,images/raw_grid_00175.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,easy,clear,square,standard,lower_left,upper_right,0,none,thick,3
raw_q_b25c30763c37dc,raw_grid_00176,images/raw_grid_00176.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,medium,crowded,offset,standard,lower_left,upper_right,0,none,thick,0
raw_q_400c33b30415b0,raw_grid_00176,images/raw_grid_00176.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,medium,crowded,offset,standard,lower_left,upper_right,0,none,thick,0
raw_q_d878b2e219951b,raw_grid_00176,images/raw_grid_00176.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,C,medium,crowded,offset,standard,lower_left,upper_right,0,none,thick,0
raw_q_dc901d29c106cb,raw_grid_00177,images/raw_grid_00177.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,C,easy,clear,square,standard,lower_left,lower_right,9,vertical,mixed,2
raw_q_f1bf6aecd8080c,raw_grid_00177,images/raw_grid_00177.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,D,easy,clear,square,standard,lower_left,lower_right,9,vertical,mixed,2
raw_q_ee5adbdff86fca,raw_grid_00177,images/raw_grid_00177.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,easy,clear,square,standard,lower_left,lower_right,9,vertical,mixed,2
raw_q_41655317e6235e,raw_grid_00178,images/raw_grid_00178.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,medium,clear,square,standard,lower_right,upper_right,11,vertical,thin,0
raw_q_a2a78931975f9d,raw_grid_00178,images/raw_grid_00178.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,medium,clear,square,standard,lower_right,upper_right,11,vertical,thin,0
raw_q_00aea242223e80,raw_grid_00178,images/raw_grid_00178.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,C,medium,clear,square,standard,lower_right,upper_right,11,vertical,thin,0
raw_q_c4c0b808b370dd,raw_grid_00179,images/raw_grid_00179.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,medium,clear,compressed,carbon_shadow,lower_right,upper_left,14,horizontal,thin,2
raw_q_9d208df37847a7,raw_grid_00179,images/raw_grid_00179.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,A,medium,clear,compressed,carbon_shadow,lower_right,upper_left,14,horizontal,thin,2
raw_q_8a4bde59c112e8,raw_grid_00179,images/raw_grid_00179.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,C,medium,clear,compressed,carbon_shadow,lower_right,upper_left,14,horizontal,thin,2
raw_q_d4360a2bde1dc6,raw_grid_00180,images/raw_grid_00180.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,medium,frosty,square,standard,lower_left,upper_left,0,diagonal,thick,2
raw_q_975cc4f3a2253a,raw_grid_00180,images/raw_grid_00180.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,medium,frosty,square,standard,lower_left,upper_left,0,diagonal,thick,2
raw_q_3f2062514a02f4,raw_grid_00180,images/raw_grid_00180.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,C,medium,frosty,square,standard,lower_left,upper_left,0,diagonal,thick,2
raw_q_cc6346a7672d5d,raw_grid_00181,images/raw_grid_00181.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,hard,low_dose,square,beam_gradient,lower_right,upper_left,8,none,medium,1
raw_q_360d2e4abbd43b,raw_grid_00181,images/raw_grid_00181.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,A,hard,low_dose,square,beam_gradient,lower_right,upper_left,8,none,medium,1
raw_q_a0bb413dfe2e87,raw_grid_00181,images/raw_grid_00181.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,C,hard,low_dose,square,beam_gradient,lower_right,upper_left,8,none,medium,1
raw_q_41cfbaf0be78a5,raw_grid_00182,images/raw_grid_00182.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,medium,crowded,square,carbon_shadow,lower_right,lower_left,9,diagonal,thin,1
raw_q_07fa08af98dd6c,raw_grid_00182,images/raw_grid_00182.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,medium,crowded,square,carbon_shadow,lower_right,lower_left,9,diagonal,thin,1
raw_q_b3e9c3ceb7c567,raw_grid_00182,images/raw_grid_00182.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,A,medium,crowded,square,carbon_shadow,lower_right,lower_left,9,diagonal,thin,1
raw_q_877768cbf041a4,raw_grid_00183,images/raw_grid_00183.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,medium,clear,compressed,ice_rings,lower_left,upper_right,0,none,thick,0
raw_q_301862ca122b09,raw_grid_00183,images/raw_grid_00183.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,medium,clear,compressed,ice_rings,lower_left,upper_right,0,none,thick,0
raw_q_4c7c404041d8bb,raw_grid_00183,images/raw_grid_00183.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,medium,clear,compressed,ice_rings,lower_left,upper_right,0,none,thick,0
raw_q_b3d0925d91f1d3,raw_grid_00184,images/raw_grid_00184.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,easy,clear,square,standard,lower_left,lower_right,12,diagonal,thin,0
raw_q_ab7fbb010e3bc3,raw_grid_00184,images/raw_grid_00184.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,D,easy,clear,square,standard,lower_left,lower_right,12,diagonal,thin,0
raw_q_a2bff43d2a4e91,raw_grid_00184,images/raw_grid_00184.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,A,easy,clear,square,standard,lower_left,lower_right,12,diagonal,thin,0
raw_q_de6bb856b55b91,raw_grid_00185,images/raw_grid_00185.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,easy,clear,offset,standard,lower_left,lower_left,14,diagonal,thin,1
raw_q_38dbf11169575e,raw_grid_00185,images/raw_grid_00185.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,B,easy,clear,offset,standard,lower_left,lower_left,14,diagonal,thin,1
raw_q_2b74ba594b29a0,raw_grid_00185,images/raw_grid_00185.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,A,easy,clear,offset,standard,lower_left,lower_left,14,diagonal,thin,1
raw_q_4cfbb35e8650a6,raw_grid_00186,images/raw_grid_00186.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,medium,crowded,compressed,carbon_shadow,lower_left,upper_right,9,none,mixed,2
raw_q_8d9bce68e9db3b,raw_grid_00186,images/raw_grid_00186.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,C,medium,crowded,compressed,carbon_shadow,lower_left,upper_right,9,none,mixed,2
raw_q_d49b5d2f08240d,raw_grid_00186,images/raw_grid_00186.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,C,medium,crowded,compressed,carbon_shadow,lower_left,upper_right,9,none,mixed,2
raw_q_a9ceef56ce2eb4,raw_grid_00187,images/raw_grid_00187.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,C,medium,clear,offset,standard,upper_right,lower_left,8,vertical,mixed,2
raw_q_bf7a38cb9e3fbf,raw_grid_00187,images/raw_grid_00187.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,C,medium,clear,offset,standard,upper_right,lower_left,8,vertical,mixed,2
raw_q_a9f257d1dd32fe,raw_grid_00187,images/raw_grid_00187.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,C,medium,clear,offset,standard,upper_right,lower_left,8,vertical,mixed,2
raw_q_b3d9ebc1f8a93c,raw_grid_00188,images/raw_grid_00188.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,B,hard,low_dose,offset,ice_rings,upper_right,upper_right,8,none,mixed,2
raw_q_36fb1fd1b26af8,raw_grid_00188,images/raw_grid_00188.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,C,hard,low_dose,offset,ice_rings,upper_right,upper_right,8,none,mixed,2
